order_id,session_id,client_id,address_id,store_id,city,platform,order_created_at,order_date,delivery_slot_start,items_count,gross_merchandise_value,discount_type,discount_amount,delivery_fee,service_fee,paid_amount,payment_method,campaign_id,experiment_group,is_marketing_touched
O000011236,SESS000073148,C008447,A0004171,S026,Санкт-Петербург,web,2026-01-31 17:40:13,2026-01-31,2026-01-31 14:00:00,15,2825.28,none,0.0,199,56.51,3080.79,sbp,,no_campaign,0
O000011286,SESS000073508,C000359,A0007027,S041,Новосибирск,android,2026-01-31 17:41:55,2026-01-31,2026-01-31 14:00:00,13,2226.19,fixed_amount,200.0,149,44.52,2219.71,card,,no_campaign,0
O000011196,SESS000072844,C002932,A0007411,S010,Санкт-Петербург,android,2026-01-31 17:46:21,2026-01-31,2026-01-31 13:00:00,7,3844.1,none,0.0,199,57.66,4100.76,cash,,no_campaign,0
O000011226,SESS000073079,C005699,A0009179,S054,Новосибирск,android,2026-01-31 17:49:36,2026-01-31,2026-01-31 14:00:00,11,4735.32,none,0.0,99,71.03,4905.35,card,,no_campaign,0
O000011220,SESS000073051,C004404,A0001070,S047,Москва,android,2026-01-31 17:52:59,2026-01-31,2026-01-31 14:00:00,9,3507.19,none,0.0,199,0.0,3706.19,card,,no_campaign,0
O000011277,SESS000073439,C007063,A0002844,S067,Санкт-Петербург,android,2026-01-31 18:22:16,2026-01-31,2026-01-31 16:00:00,11,3249.79,none,0.0,149,0.0,3398.79,card,,no_campaign,0
O000011232,SESS000073119,C005228,A0009178,S004,Екатеринбург,android,2026-01-31 18:28:15,2026-01-31,2026-01-31 16:00:00,10,4321.77,none,0.0,99,64.83,4485.6,card,,no_campaign,0
O000011291,SESS000073558,C005268,A0006161,S026,Москва,android,2026-01-31 18:37:03,2026-01-31,2026-01-31 22:00:00,8,4282.82,none,0.0,99,0.0,4381.82,card,,no_campaign,0
O000011214,SESS000072973,C000125,A0011969,S013,Москва,ios,2026-01-31 18:39:42,2026-01-31,2026-01-31 15:00:00,11,4265.51,fixed_amount,150.0,99,85.31,4299.82,card,,no_campaign,0
O000011252,SESS000073234,C005758,A0012071,S029,Москва,web,2026-01-31 18:44:45,2026-01-31,2026-01-31 20:00:00,9,4740.86,none,0.0,199,94.82,5034.68,card,,no_campaign,0
O000011269,SESS000073384,C001555,A0008996,S055,Москва,android,2026-01-31 18:47:49,2026-01-31,2026-01-31 10:00:00,9,920.65,percent,64.45,149,18.41,1023.61,card,,no_campaign,0
O000011296,SESS000073577,C004829,A0007348,S045,Москва,ios,2026-01-31 19:01:34,2026-01-31,2026-01-31 17:00:00,13,2663.85,fixed_amount,150.0,99,39.96,2652.81,card,,no_campaign,0
O000011233,SESS000073123,C006422,A0004984,S055,Москва,web,2026-01-31 19:04:35,2026-01-31,2026-01-31 14:00:00,7,3137.89,none,0.0,0,62.76,3200.65,sbp,,no_campaign,0
O000011283,SESS000073480,C003415,A0010310,S037,Казань,web,2026-01-31 19:06:43,2026-01-31,2026-01-31 14:00:00,13,2199.32,percent,109.97,149,32.99,2271.34,card,,no_campaign,0
O000011225,SESS000073076,C007499,A0009363,S055,Москва,android,2026-01-31 19:13:47,2026-01-31,2026-01-31 13:00:00,9,2061.06,none,0.0,0,41.22,2102.28,card,,no_campaign,0
O000011276,SESS000073435,C001608,A0000575,S019,Казань,android,2026-01-31 19:14:53,2026-01-31,2026-01-31 10:00:00,9,2168.85,none,0.0,0,0.0,2168.85,card,,no_campaign,0
O000011297,SESS000073581,C001193,A0011090,S049,Москва,ios,2026-01-31 19:14:53,2026-01-31,2026-01-31 18:00:00,6,3415.82,percent,239.11,99,51.24,3326.95,card,,no_campaign,0
O000011202,SESS000072901,C001491,A0004133,S009,Москва,android,2026-01-31 19:15:37,2026-01-31,2026-01-31 10:00:00,1,1956.87,none,0.0,99,39.14,2095.01,card,,no_campaign,0
O000011265,SESS000073339,C001963,A0013902,S024,Казань,web,2026-01-31 19:16:12,2026-01-31,2026-01-31 12:00:00,16,3192.49,none,0.0,0,47.89,3240.38,card,,no_campaign,0
O000011256,SESS000073272,C006703,A0008449,S056,Москва,android,2026-01-31 19:26:13,2026-01-31,2026-01-31 21:00:00,6,2022.38,fixed_amount,300.0,0,40.45,1762.83,card,,no_campaign,0
O000011223,SESS000073065,C007400,A0008327,S006,Москва,ios,2026-01-31 19:27:47,2026-01-31,2026-01-31 19:00:00,11,2349.01,none,0.0,149,35.24,2533.25,card,,no_campaign,0
O000011316,SESS000073680,C004920,A0010299,S014,Москва,android,2026-01-31 19:40:24,2026-01-31,2026-01-31 21:00:00,8,4809.23,free_delivery,0.0,0,0.0,4809.23,card,,no_campaign,0
O000011319,SESS000073699,C007012,A0014116,S051,Казань,android,2026-01-31 19:48:48,2026-01-31,2026-01-31 13:00:00,8,4693.99,none,0.0,199,93.88,4986.87,cash,,no_campaign,0
O000011253,SESS000073240,C000756,A0012519,S039,Казань,ios,2026-01-31 19:49:13,2026-01-31,2026-01-31 17:00:00,10,1415.41,fixed_amount,200.0,99,21.23,1335.64,card,,no_campaign,0
O000011282,SESS000073477,C006320,A0009782,S012,Москва,android,2026-01-31 19:59:00,2026-01-31,2026-01-31 12:00:00,9,2009.49,percent,100.47,99,30.14,2038.16,sbp,,no_campaign,0
O000011219,SESS000073047,C003530,A0012903,S037,Москва,ios,2026-01-31 19:59:07,2026-01-31,2026-01-31 19:00:00,6,2877.27,none,0.0,99,0.0,2976.27,sbp,,no_campaign,0
O000011255,SESS000073267,C006727,A0013787,S041,Москва,ios,2026-01-31 20:03:13,2026-01-31,2026-01-31 20:00:00,6,2571.53,none,0.0,0,0.0,2571.53,card,,no_campaign,0
O000011206,SESS000072920,C000461,A0013024,S005,Москва,ios,2026-01-31 20:06:33,2026-01-31,2026-01-31 18:00:00,11,2638.78,percent,263.88,149,0.0,2523.91,card,,no_campaign,0
O000011270,SESS000073391,C002944,A0009449,S038,Санкт-Петербург,android,2026-01-31 20:07:14,2026-01-31,2026-01-31 19:00:00,15,4084.74,none,0.0,149,81.69,4315.43,sbp,,no_campaign,0
O000011247,SESS000073216,C007120,A0011998,S017,Санкт-Петербург,android,2026-01-31 20:08:22,2026-01-31,2026-01-31 13:00:00,10,1116.68,none,0.0,149,22.33,1288.01,card,,no_campaign,0
O000011231,SESS000073113,C007310,A0010264,S002,Москва,ios,2026-01-31 20:08:26,2026-01-31,2026-01-31 11:00:00,4,1440.8,none,0.0,199,0.0,1639.8,card,,no_campaign,0
O000011292,SESS000073564,C007146,A0013456,S027,Санкт-Петербург,web,2026-01-31 20:20:07,2026-01-31,2026-01-31 11:00:00,9,3370.02,none,0.0,0,50.55,3420.57,card,,no_campaign,0
O000011258,SESS000073281,C001934,A0013129,S018,Санкт-Петербург,android,2026-01-31 20:22:38,2026-01-31,2026-01-31 15:00:00,11,2207.27,none,0.0,99,33.11,2339.38,card,,no_campaign,0
O000011222,SESS000073058,C003985,A0009256,S038,Казань,android,2026-01-31 20:29:36,2026-01-31,2026-01-31 17:00:00,9,2759.99,none,0.0,199,41.4,3000.39,card,,no_campaign,0
O000011260,SESS000073313,C007856,A0014122,S038,Москва,web,2026-01-31 20:29:57,2026-01-31,2026-01-31 10:00:00,5,1918.9,fixed_amount,200.0,149,38.38,1906.28,card,,no_campaign,0
O000011266,SESS000073343,C007751,A0006880,S011,Москва,ios,2026-01-31 20:34:53,2026-01-31,2026-01-31 12:00:00,7,1483.16,fixed_amount,150.0,149,22.25,1504.41,card,,no_campaign,0
O000011246,SESS000073208,C000212,A0008498,S014,Санкт-Петербург,ios,2026-01-31 20:35:44,2026-01-31,2026-01-31 18:00:00,11,2230.59,percent,223.06,99,44.61,2151.14,card,,no_campaign,0
O000011298,SESS000073591,C006255,A0003551,S010,Москва,android,2026-01-31 20:37:01,2026-01-31,2026-01-31 15:00:00,7,1479.45,none,0.0,0,22.19,1501.64,card,,no_campaign,0
O000011301,SESS000073601,C001779,A0009902,S080,Москва,ios,2026-01-31 20:38:25,2026-01-31,2026-01-31 21:00:00,12,2551.54,none,0.0,99,0.0,2650.54,card,,no_campaign,0
O000011304,SESS000073619,C001046,A0004954,S013,Санкт-Петербург,ios,2026-01-31 20:53:39,2026-01-31,2026-01-31 22:00:00,16,3186.6,none,0.0,99,47.8,3333.4,card,,no_campaign,0
O000011218,SESS000073032,C002411,A0002240,S017,Санкт-Петербург,ios,2026-01-31 20:56:37,2026-01-31,2026-01-31 13:00:00,16,2352.49,none,0.0,99,47.05,2498.54,card,,no_campaign,0
O000011293,SESS000073568,C006875,A0006041,S058,Екатеринбург,ios,2026-01-31 21:11:00,2026-01-31,2026-01-31 22:00:00,6,1784.26,none,0.0,99,26.76,1910.02,sbp,,no_campaign,0
O000011294,SESS000073569,C003840,A0012815,S009,Санкт-Петербург,ios,2026-01-31 21:11:30,2026-01-31,2026-01-31 12:00:00,11,2587.68,none,0.0,0,0.0,2587.68,card,,no_campaign,0
O000011263,SESS000073327,C008097,A0005235,S018,Москва,ios,2026-01-31 21:16:43,2026-01-31,2026-01-31 22:00:00,9,2593.11,none,0.0,199,38.9,2831.01,sbp,,no_campaign,0
O000011279,SESS000073452,C004655,A0002123,S061,Москва,ios,2026-01-31 21:24:12,2026-01-31,2026-01-31 16:00:00,9,4058.39,none,0.0,149,81.17,4288.56,card,,no_campaign,0
O000011310,SESS000073650,C008344,A0009287,S021,Москва,android,2026-01-31 21:32:41,2026-01-31,2026-01-31 18:00:00,13,5547.49,none,0.0,99,110.95,5757.44,sbp,,no_campaign,0
O000011284,SESS000073482,C008379,A0001845,S066,Санкт-Петербург,ios,2026-01-31 21:52:55,2026-01-31,2026-01-31 13:00:00,8,2706.9,none,0.0,0,54.14,2761.04,card,,no_campaign,0
O000011272,SESS000073417,C000088,A0014191,S077,Санкт-Петербург,android,2026-01-31 21:56:16,2026-01-31,2026-01-31 12:00:00,5,4251.13,none,0.0,99,63.77,4413.9,card,,no_campaign,0
O000011243,SESS000073193,C006609,A0000319,S023,Новосибирск,android,2026-01-31 22:33:02,2026-01-31,2026-01-31 18:00:00,16,1983.49,none,0.0,99,29.75,2112.24,sbp,,no_campaign,0
O000011290,SESS000073550,C007102,A0005696,S006,Москва,web,2026-01-31 22:33:55,2026-01-31,2026-01-31 11:00:00,9,1857.3,none,0.0,199,37.15,2093.45,card,,no_campaign,0
O000011200,SESS000072868,C000508,A0006724,S044,Казань,android,2026-01-31 22:35:50,2026-01-31,2026-01-31 20:00:00,5,3623.4,none,0.0,99,0.0,3722.4,sbp,,no_campaign,0
O000011229,SESS000073101,C004828,A0001214,S074,Москва,ios,2026-01-31 22:58:58,2026-01-31,2026-01-31 15:00:00,8,3857.66,none,0.0,0,57.86,3915.52,card,,no_campaign,0
O000011267,SESS000073355,C003021,A0011251,S021,Москва,android,2026-01-31 23:11:38,2026-01-31,2026-01-31 21:00:00,9,2387.69,none,0.0,99,47.75,2534.44,card,,no_campaign,0
O000011326,SESS000073744,C004660,A0013615,S003,Санкт-Петербург,ios,2026-02-01 08:17:17,2026-02-01,2026-02-01 16:00:00,13,4384.48,none,0.0,0,0.0,4384.48,card,,no_campaign,0
O000011384,SESS000074114,C005134,A0006171,S017,Москва,android,2026-02-01 08:33:50,2026-02-01,2026-02-01 11:00:00,8,2226.47,none,0.0,149,44.53,2420.0,sbp,,no_campaign,0
O000011327,SESS000073750,C004473,A0008076,S045,Москва,android,2026-02-01 09:06:59,2026-02-01,2026-02-01 13:00:00,9,2634.86,none,0.0,99,52.7,2786.56,sbp,,no_campaign,0
O000011394,SESS000074188,C000562,A0012989,S062,Москва,web,2026-02-01 09:13:23,2026-02-01,2026-02-01 10:00:00,5,2952.04,none,0.0,0,0.0,2952.04,card,,no_campaign,0
O000011420,SESS000074335,C001074,A0001250,S010,Москва,ios,2026-02-01 09:15:00,2026-02-01,2026-02-01 17:00:00,11,2366.79,none,0.0,99,35.5,2501.29,card,,no_campaign,0
O000011459,SESS000074544,C008048,A0014922,S044,Москва,ios,2026-02-01 09:43:30,2026-02-01,2026-02-01 17:00:00,6,2731.11,none,0.0,99,0.0,2830.11,card,,no_campaign,0
O000011350,SESS000073891,C008107,A0011509,S012,Москва,android,2026-02-01 09:45:50,2026-02-01,2026-02-01 15:00:00,8,2581.07,none,0.0,199,38.72,2818.79,card,,no_campaign,0
O000011461,SESS000074547,C007822,A0003470,S063,Москва,web,2026-02-01 10:19:13,2026-02-01,2026-02-01 10:00:00,11,2652.34,none,0.0,199,39.79,2891.13,card,,no_campaign,0
O000011452,SESS000074493,C006991,A0005491,S010,Новосибирск,android,2026-02-01 10:30:58,2026-02-01,2026-02-01 12:00:00,7,1363.37,none,0.0,99,20.45,1482.82,card,,no_campaign,0
O000011381,SESS000074096,C005539,A0004052,S046,Санкт-Петербург,android,2026-02-01 10:36:38,2026-02-01,2026-02-01 18:00:00,11,1782.3,none,0.0,149,35.65,1966.95,sbp,,no_campaign,0
O000011331,SESS000073790,C001344,A0006002,S013,Санкт-Петербург,android,2026-02-01 10:39:11,2026-02-01,2026-02-01 22:00:00,18,2047.09,none,0.0,99,40.94,2187.03,card,,no_campaign,0
O000011434,SESS000074407,C007644,A0001534,S001,Москва,web,2026-02-01 10:56:07,2026-02-01,2026-02-01 12:00:00,9,2087.35,none,0.0,149,41.75,2278.1,sbp,,no_campaign,0
O000011450,SESS000074479,C007845,A0004768,S068,Казань,ios,2026-02-01 11:08:14,2026-02-01,2026-02-01 14:00:00,3,3057.54,none,0.0,199,45.86,3302.4,card,,no_campaign,0
O000011415,SESS000074320,C003741,A0013430,S068,Екатеринбург,ios,2026-02-01 11:12:48,2026-02-01,2026-02-01 22:00:00,13,1995.32,none,0.0,149,39.91,2184.23,sbp,,no_campaign,0
O000011471,SESS000074617,C004013,A0006746,S029,Санкт-Петербург,ios,2026-02-01 11:16:40,2026-02-01,2026-02-01 20:00:00,13,5576.51,none,0.0,99,0.0,5675.51,cash,,no_campaign,0
O000011448,SESS000074474,C005600,A0012803,S061,Санкт-Петербург,web,2026-02-01 11:16:58,2026-02-01,2026-02-01 17:00:00,5,1351.7,percent,135.17,0,27.03,1243.56,card,,no_campaign,0
O000011391,SESS000074183,C001990,A0000432,S050,Санкт-Петербург,ios,2026-02-01 11:24:44,2026-02-01,2026-02-01 22:00:00,11,2017.91,none,0.0,99,40.36,2157.27,card,,no_campaign,0
O000011408,SESS000074279,C007796,A0007558,S075,Москва,ios,2026-02-01 11:25:04,2026-02-01,2026-02-01 21:00:00,7,2038.78,none,0.0,0,0.0,2038.78,card,,no_campaign,0
O000011395,SESS000074190,C000592,A0011246,S028,Санкт-Петербург,ios,2026-02-01 12:01:21,2026-02-01,2026-02-01 19:00:00,13,4215.04,none,0.0,99,0.0,4314.04,card,,no_campaign,0
O000011352,SESS000073895,C006420,A0005447,S059,Москва,android,2026-02-01 12:39:22,2026-02-01,2026-02-01 20:00:00,8,2784.21,none,0.0,0,0.0,2784.21,card,,no_campaign,0
O000011469,SESS000074605,C005868,A0011417,S013,Москва,android,2026-02-01 12:49:23,2026-02-01,2026-02-01 20:00:00,18,4380.87,none,0.0,99,65.71,4545.58,card,,no_campaign,0
O000011371,SESS000074014,C005020,A0011249,S031,Екатеринбург,ios,2026-02-01 12:49:51,2026-02-01,2026-02-01 11:00:00,14,1222.87,none,0.0,0,0.0,1222.87,card,,no_campaign,0
O000011322,SESS000073733,C003841,A0007959,S003,Санкт-Петербург,android,2026-02-01 12:54:57,2026-02-01,2026-02-01 21:00:00,8,2343.48,fixed_amount,500.0,199,35.15,2077.63,sbp,,no_campaign,0
O000011403,SESS000074227,C005876,A0004729,S074,Москва,android,2026-02-01 13:08:40,2026-02-01,2026-02-01 16:00:00,13,5656.59,none,0.0,99,113.13,5868.72,card,,no_campaign,0
O000011382,SESS000074099,C005248,A0001175,S036,Екатеринбург,android,2026-02-01 13:14:08,2026-02-01,2026-02-01 15:00:00,10,3473.88,percent,173.69,149,0.0,3449.19,card,,no_campaign,0
O000011444,SESS000074457,C007026,A0009636,S058,Москва,ios,2026-02-01 13:15:08,2026-02-01,2026-02-01 21:00:00,13,1283.15,none,0.0,99,25.66,1407.81,card,,no_campaign,0
O000011458,SESS000074523,C002573,A0010047,S054,Москва,ios,2026-02-01 13:19:22,2026-02-01,2026-02-01 13:00:00,8,3688.82,none,0.0,0,73.78,3762.6,card,,no_campaign,0
O000011419,SESS000074333,C007680,A0002295,S074,Москва,ios,2026-02-01 13:21:06,2026-02-01,2026-02-01 15:00:00,17,2035.36,none,0.0,99,0.0,2134.36,sbp,,no_campaign,0
O000011427,SESS000074375,C004016,A0004763,S037,Москва,android,2026-02-01 13:26:16,2026-02-01,2026-02-01 10:00:00,4,2530.75,none,0.0,0,50.62,2581.37,card,,no_campaign,0
O000011368,SESS000073997,C002994,A0000338,S035,Москва,android,2026-02-01 13:31:38,2026-02-01,2026-02-01 13:00:00,10,2356.61,none,0.0,199,0.0,2555.61,card,,no_campaign,0
O000011466,SESS000074588,C004138,A0014677,S014,Москва,android,2026-02-01 13:36:20,2026-02-01,2026-02-01 10:00:00,12,2168.73,none,0.0,99,32.53,2300.26,card,,no_campaign,0
O000011453,SESS000074495,C003487,A0011181,S028,Москва,ios,2026-02-01 13:37:28,2026-02-01,2026-02-01 13:00:00,6,1744.42,none,0.0,149,0.0,1893.42,card,,no_campaign,0
O000011409,SESS000074282,C004793,A0005898,S016,Москва,android,2026-02-01 13:43:23,2026-02-01,2026-02-01 22:00:00,5,1225.42,none,0.0,0,0.0,1225.42,card,,no_campaign,0
O000011410,SESS000074283,C003506,A0006403,S017,Санкт-Петербург,web,2026-02-01 13:48:34,2026-02-01,2026-02-01 17:00:00,11,1456.17,none,0.0,99,29.12,1584.29,card,,no_campaign,0
O000011423,SESS000074353,C001085,A0007579,S043,Новосибирск,web,2026-02-01 13:54:43,2026-02-01,2026-02-01 13:00:00,9,2631.79,percent,131.59,0,52.64,2552.84,card,,no_campaign,0
O000011443,SESS000074448,C006501,A0008472,S062,Москва,android,2026-02-01 14:01:53,2026-02-01,2026-02-01 19:00:00,14,3930.54,none,0.0,0,58.96,3989.5,card,,no_campaign,0
O000011424,SESS000074361,C000040,A0007487,S028,Москва,web,2026-02-01 14:02:48,2026-02-01,2026-02-01 21:00:00,5,4036.49,fixed_amount,200.0,149,80.73,4066.22,card,,no_campaign,0
O000011390,SESS000074164,C006119,A0001397,S050,Москва,android,2026-02-01 14:22:01,2026-02-01,2026-02-01 17:00:00,12,3744.52,none,0.0,149,56.17,3949.69,card,,no_campaign,0
O000011404,SESS000074231,C004704,A0013463,S064,Санкт-Петербург,android,2026-02-01 14:30:34,2026-02-01,2026-02-01 20:00:00,14,1955.02,none,0.0,0,29.33,1984.35,card,,no_campaign,0
O000011362,SESS000073979,C001401,A0009156,S014,Москва,ios,2026-02-01 14:33:31,2026-02-01,2026-02-01 10:00:00,13,5500.79,free_delivery,0.0,0,110.02,5610.81,card,,no_campaign,0
O000011437,SESS000074423,C008201,A0005999,S073,Москва,web,2026-02-01 14:39:39,2026-02-01,2026-02-01 19:00:00,13,3026.79,none,0.0,199,0.0,3225.79,card,,no_campaign,0
O000011376,SESS000074038,C004236,A0009262,S042,Москва,android,2026-02-01 14:42:19,2026-02-01,2026-02-01 20:00:00,7,4286.41,fixed_amount,150.0,0,64.3,4200.71,sbp,,no_campaign,0
O000011339,SESS000073830,C001002,A0007093,S077,Санкт-Петербург,android,2026-02-01 14:43:53,2026-02-01,2026-02-01 11:00:00,4,2522.34,none,0.0,149,37.84,2709.18,card,,no_campaign,0
O000011426,SESS000074371,C001646,A0000411,S010,Казань,android,2026-02-01 14:44:25,2026-02-01,2026-02-01 17:00:00,6,2043.39,none,0.0,99,0.0,2142.39,card,,no_campaign,0
O000011406,SESS000074256,C005157,A0009202,S001,Москва,ios,2026-02-01 14:45:09,2026-02-01,2026-02-01 19:00:00,14,1658.34,none,0.0,0,24.88,1683.22,card,,no_campaign,0
O000011388,SESS000074148,C005853,A0014429,S073,Екатеринбург,ios,2026-02-01 14:49:01,2026-02-01,2026-02-01 12:00:00,6,1955.04,none,0.0,99,29.33,2083.37,card,,no_campaign,0
O000011432,SESS000074395,C007465,A0004852,S007,Москва,android,2026-02-01 15:21:42,2026-02-01,2026-02-01 12:00:00,9,2990.63,none,0.0,99,44.86,3134.49,cash,,no_campaign,0
O000011397,SESS000074201,C005843,A0006547,S049,Москва,ios,2026-02-01 15:27:26,2026-02-01,2026-02-01 14:00:00,12,3412.11,none,0.0,199,0.0,3611.11,card,,no_campaign,0
O000011330,SESS000073788,C007212,A0009592,S041,Москва,web,2026-02-01 15:28:08,2026-02-01,2026-02-01 12:00:00,15,2977.39,percent,148.87,149,44.66,3022.18,sbp,,no_campaign,0
O000011347,SESS000073869,C003681,A0004080,S064,Казань,ios,2026-02-01 15:38:15,2026-02-01,2026-02-01 16:00:00,7,2175.18,none,0.0,149,32.63,2356.81,card,,no_campaign,0
O000011430,SESS000074389,C000574,A0001767,S053,Санкт-Петербург,android,2026-02-01 15:38:36,2026-02-01,2026-02-01 16:00:00,12,2912.69,fixed_amount,150.0,199,43.69,3005.38,card,,no_campaign,0
O000011359,SESS000073954,C008136,A0001875,S061,Москва,android,2026-02-01 15:53:33,2026-02-01,2026-02-01 15:00:00,14,2228.29,none,0.0,99,33.42,2360.71,card,,no_campaign,0
O000011344,SESS000073854,C007420,A0003356,S029,Санкт-Петербург,android,2026-02-01 15:56:28,2026-02-01,2026-02-01 10:00:00,11,1452.9,none,0.0,99,0.0,1551.9,card,,no_campaign,0
O000011363,SESS000073982,C004959,A0014049,S067,Москва,web,2026-02-01 16:02:07,2026-02-01,2026-02-01 19:00:00,15,3963.32,fixed_amount,150.0,99,0.0,3912.32,sbp,,no_campaign,0
O000011435,SESS000074409,C004501,A0010399,S078,Санкт-Петербург,web,2026-02-01 16:02:48,2026-02-01,2026-02-01 20:00:00,6,2298.26,percent,160.88,149,45.97,2332.35,sbp,,no_campaign,0
O000011358,SESS000073945,C002337,A0004343,S024,Москва,android,2026-02-01 16:14:05,2026-02-01,2026-02-01 21:00:00,10,3656.71,none,0.0,199,0.0,3855.71,card,,no_campaign,0
O000011464,SESS000074572,C006347,A0012851,S019,Москва,ios,2026-02-01 16:24:37,2026-02-01,2026-02-01 14:00:00,6,3727.27,none,0.0,199,55.91,3982.18,sbp,,no_campaign,0
O000011386,SESS000074123,C004668,A0012989,S036,Казань,ios,2026-02-01 16:25:09,2026-02-01,2026-02-01 10:00:00,13,3780.02,none,0.0,0,0.0,3780.02,card,,no_campaign,0
O000011337,SESS000073817,C006816,A0013542,S066,Москва,android,2026-02-01 16:25:44,2026-02-01,2026-02-01 22:00:00,8,2408.63,none,0.0,149,48.17,2605.8,card,,no_campaign,0
O000011421,SESS000074341,C003761,A0000028,S050,Москва,web,2026-02-01 16:27:49,2026-02-01,2026-02-01 12:00:00,6,1690.4,none,0.0,99,25.36,1814.76,card,,no_campaign,0
O000011340,SESS000073842,C001638,A0011329,S012,Москва,android,2026-02-01 16:31:45,2026-02-01,2026-02-01 10:00:00,7,1909.43,none,0.0,199,28.64,2137.07,card,,no_campaign,0
O000011328,SESS000073752,C003458,A0010069,S012,Санкт-Петербург,web,2026-02-01 16:32:28,2026-02-01,2026-02-01 11:00:00,7,1692.36,none,0.0,99,25.39,1816.75,card,,no_campaign,0
